,plate_forme,rating,nb_tokens,category_nps,category_numeric,adjs_counts,nouns_counts,pronouns_counts,prop_nouns_counts,adverbs_counts,verbs_counts,interjections_counts,symbols_counts
3713,CDISCOUNT,5,25,Promoteur,1,2,7,1,0,1,2,0,0
3714,CDISCOUNT,1,4,Détracteur,-1,1,1,1,0,0,0,0,0
3715,CDISCOUNT,1,65,Détracteur,-1,2,11,8,1,4,10,0,0
3716,CDISCOUNT,1,139,Détracteur,-1,10,19,9,2,9,21,0,0
3717,CDISCOUNT,1,246,Détracteur,-1,15,45,17,3,18,23,0,0
3718,CDISCOUNT,5,23,Promoteur,1,1,3,1,1,4,3,0,0
3719,CDISCOUNT,5,4,Promoteur,1,0,0,1,0,1,1,0,0
3720,CDISCOUNT,5,11,Promoteur,1,2,2,1,1,2,1,0,0
3721,CDISCOUNT,4,14,Promoteur,1,0,3,1,0,1,2,0,0
3722,CDISCOUNT,1,35,Détracteur,-1,1,7,2,3,3,7,0,0
3723,CDISCOUNT,5,20,Promoteur,1,0,6,1,1,0,1,0,0
3724,CDISCOUNT,5,11,Promoteur,1,0,2,1,2,1,2,0,0
3725,CDISCOUNT,5,3,Promoteur,1,1,1,0,0,1,0,0,0
3726,CDISCOUNT,4,6,Promoteur,1,0,3,0,1,1,0,0,0
3727,CDISCOUNT,1,21,Détracteur,-1,3,7,0,1,0,2,0,0
3728,CDISCOUNT,1,55,Détracteur,-1,4,10,2,2,7,7,0,1
3729,CDISCOUNT,3,58,Neutre,0,5,8,6,3,5,6,0,0
3730,CDISCOUNT,2,163,Détracteur,-1,4,26,15,1,9,26,0,0
3731,CDISCOUNT,1,112,Détracteur,-1,9,16,7,4,7,13,0,0
3732,CDISCOUNT,1,220,Détracteur,-1,8,35,11,2,6,17,0,0
3733,CDISCOUNT,1,54,Détracteur,-1,3,11,3,1,5,5,0,0
3734,CDISCOUNT,1,52,Détracteur,-1,4,12,2,3,3,5,0,0
3735,CDISCOUNT,5,3,Promoteur,1,0,0,0,1,1,0,0,0
3736,CDISCOUNT,5,6,Promoteur,1,1,3,0,0,0,0,0,0
3737,CDISCOUNT,5,23,Promoteur,1,2,5,0,1,2,2,0,0
3738,CDISCOUNT,5,13,Promoteur,1,2,6,0,0,0,0,0,0
3739,CDISCOUNT,5,7,Promoteur,1,1,2,0,0,2,0,0,0
3740,CDISCOUNT,5,4,Promoteur,1,0,2,0,2,0,0,0,0
3741,CDISCOUNT,5,4,Promoteur,1,0,0,1,0,2,1,0,0
3742,CDISCOUNT,1,79,Détracteur,-1,3,15,9,0,8,14,0,0
3743,CDISCOUNT,1,105,Détracteur,-1,4,21,10,2,3,16,0,0
3744,CDISCOUNT,5,5,Promoteur,1,1,2,0,0,0,0,0,0
3745,CDISCOUNT,5,3,Promoteur,1,0,2,0,0,0,0,0,0
3746,CDISCOUNT,5,7,Promoteur,1,2,3,0,0,1,0,0,0
3747,CDISCOUNT,3,62,Neutre,0,3,9,8,2,4,7,0,0
3748,CDISCOUNT,5,11,Promoteur,1,3,6,0,0,0,0,0,0
3749,CDISCOUNT,1,111,Détracteur,-1,5,24,8,4,9,16,0,0
3750,CDISCOUNT,5,6,Promoteur,1,0,1,0,0,2,2,0,0
3751,CDISCOUNT,1,94,Détracteur,-1,3,11,9,2,8,10,0,0
3752,CDISCOUNT,5,10,Promoteur,1,0,1,1,0,1,2,0,0
3753,CDISCOUNT,1,95,Détracteur,-1,2,14,14,0,4,13,0,0
3754,CDISCOUNT,1,27,Détracteur,-1,2,4,5,2,3,3,0,0
3755,CDISCOUNT,5,5,Promoteur,1,2,2,0,0,0,0,0,0
3756,CDISCOUNT,5,175,Promoteur,1,6,33,10,3,7,22,0,0
3757,CDISCOUNT,1,55,Détracteur,-1,3,9,6,0,7,8,0,0
3758,CDISCOUNT,4,1,Promoteur,1,0,1,0,0,0,0,0,0
3759,CDISCOUNT,1,139,Détracteur,-1,8,25,10,2,7,18,0,0
3760,CDISCOUNT,5,5,Promoteur,1,0,1,0,0,2,0,0,0
3761,CDISCOUNT,5,3,Promoteur,1,1,0,0,0,0,1,0,0
3762,CDISCOUNT,1,59,Détracteur,-1,5,14,4,1,5,6,0,0
3763,CDISCOUNT,4,229,Promoteur,1,7,27,22,1,12,28,0,0
3764,CDISCOUNT,1,27,Détracteur,-1,3,3,2,1,8,3,0,0
3765,CDISCOUNT,3,20,Neutre,0,1,5,0,0,4,1,0,0
3766,CDISCOUNT,5,18,Promoteur,1,4,6,0,0,0,2,0,0
3767,CDISCOUNT,5,11,Promoteur,1,1,3,1,1,1,1,0,0
3768,CDISCOUNT,1,474,Détracteur,-1,18,52,18,3,21,55,0,0
3769,CDISCOUNT,5,6,Promoteur,1,0,4,0,0,0,0,0,0
3770,CDISCOUNT,5,7,Promoteur,1,1,0,2,0,1,1,0,0
3771,CDISCOUNT,1,56,Détracteur,-1,4,11,2,1,7,5,0,0
3772,CDISCOUNT,5,28,Promoteur,1,2,7,2,2,1,3,0,0
3773,CDISCOUNT,5,9,Promoteur,1,0,1,2,0,0,3,0,0
3774,CDISCOUNT,5,4,Promoteur,1,1,2,0,0,0,0,0,0
3775,CDISCOUNT,5,5,Promoteur,1,0,1,0,0,2,1,0,0
3776,CDISCOUNT,1,73,Détracteur,-1,6,9,11,0,4,10,0,0
3777,CDISCOUNT,5,8,Promoteur,1,0,2,2,1,0,1,0,0
3778,CDISCOUNT,5,7,Promoteur,1,2,2,0,0,0,1,0,0
3779,CDISCOUNT,3,31,Neutre,0,2,7,1,3,4,3,0,0
3780,CDISCOUNT,5,22,Promoteur,1,3,5,2,0,3,0,0,0
3781,CDISCOUNT,5,14,Promoteur,1,1,5,0,5,0,1,0,0
3782,CDISCOUNT,5,5,Promoteur,1,0,2,0,1,0,0,0,0
3783,CDISCOUNT,5,11,Promoteur,1,2,4,0,0,1,0,0,0
3784,CDISCOUNT,5,6,Promoteur,1,0,2,0,1,0,1,0,0
3785,CDISCOUNT,5,10,Promoteur,1,0,2,1,0,2,2,0,0
3786,CDISCOUNT,2,75,Détracteur,-1,5,12,4,2,8,8,0,0
3787,CDISCOUNT,4,3,Promoteur,1,3,0,0,0,0,0,0,0
3788,CDISCOUNT,4,12,Promoteur,1,1,1,0,2,2,1,0,0
3789,CDISCOUNT,1,42,Détracteur,-1,1,9,3,3,3,5,0,0
3790,CDISCOUNT,5,7,Promoteur,1,3,2,0,0,0,0,0,0
3791,CDISCOUNT,1,37,Détracteur,-1,1,12,1,2,1,1,0,0
3792,CDISCOUNT,3,147,Neutre,0,12,28,9,1,11,18,0,0
3793,CDISCOUNT,2,170,Détracteur,-1,2,28,14,6,8,21,0,0
3794,CDISCOUNT,5,9,Promoteur,1,0,1,2,0,1,2,0,0
3795,CDISCOUNT,1,116,Détracteur,-1,3,20,11,6,7,18,0,0
3796,CDISCOUNT,1,38,Détracteur,-1,4,8,2,1,1,3,0,0
3797,CDISCOUNT,5,5,Promoteur,1,1,0,0,0,4,0,0,0
3798,CDISCOUNT,5,6,Promoteur,1,2,2,0,0,0,1,0,0
3799,CDISCOUNT,5,4,Promoteur,1,0,1,0,1,0,0,0,0
3800,CDISCOUNT,1,86,Détracteur,-1,8,13,10,3,3,13,0,0
3801,CDISCOUNT,3,31,Neutre,0,2,4,1,0,3,6,0,0
3802,CDISCOUNT,4,6,Promoteur,1,1,2,0,0,1,1,0,0
3803,CDISCOUNT,1,37,Détracteur,-1,2,9,2,1,1,6,0,0
3804,CDISCOUNT,4,13,Promoteur,1,0,1,3,2,3,0,0,0
3805,CDISCOUNT,5,2,Promoteur,1,0,0,0,0,1,1,0,0
3806,CDISCOUNT,1,175,Détracteur,-1,8,22,11,4,6,21,0,0
3807,CDISCOUNT,5,7,Promoteur,1,1,1,0,1,2,0,0,0
3808,CDISCOUNT,5,4,Promoteur,1,2,2,0,0,0,0,0,0
3809,CDISCOUNT,5,12,Promoteur,1,1,3,0,1,4,2,0,0
3810,CDISCOUNT,5,6,Promoteur,1,1,1,0,0,1,0,0,0
3811,CDISCOUNT,1,27,Détracteur,-1,4,7,1,1,1,4,0,0
3812,CDISCOUNT,1,63,Détracteur,-1,3,11,7,0,4,7,0,0
3813,CDISCOUNT,1,132,Détracteur,-1,8,31,11,1,9,15,0,0
3814,CDISCOUNT,1,6,Détracteur,-1,1,0,0,1,2,1,0,0
3815,CDISCOUNT,4,16,Promoteur,1,1,8,0,1,0,2,0,0
3816,CDISCOUNT,5,10,Promoteur,1,1,2,2,0,0,0,0,0
3817,CDISCOUNT,5,11,Promoteur,1,1,2,0,0,0,2,0,0
3818,CDISCOUNT,1,133,Détracteur,-1,12,20,12,2,8,15,0,0
3819,CDISCOUNT,1,35,Détracteur,-1,2,11,3,4,1,4,0,0
3820,CDISCOUNT,5,8,Promoteur,1,2,4,0,0,1,0,0,0
3821,CDISCOUNT,5,12,Promoteur,1,0,1,3,0,1,3,0,0
3822,CDISCOUNT,2,67,Détracteur,-1,7,12,8,1,5,6,0,0
3823,CDISCOUNT,5,11,Promoteur,1,2,2,0,0,1,1,0,0
3824,CDISCOUNT,5,22,Promoteur,1,3,3,3,2,2,4,0,0
3825,CDISCOUNT,4,5,Promoteur,1,2,1,0,1,1,0,0,0
3826,CDISCOUNT,5,4,Promoteur,1,0,1,0,0,2,1,0,0
3827,CDISCOUNT,5,8,Promoteur,1,2,2,0,1,1,1,0,0
3828,CDISCOUNT,4,19,Promoteur,1,0,3,3,0,1,4,0,0
3829,CDISCOUNT,5,7,Promoteur,1,3,2,0,1,0,0,0,0
3830,CDISCOUNT,2,97,Détracteur,-1,11,24,4,1,7,11,0,0
3831,CDISCOUNT,1,48,Détracteur,-1,5,11,4,1,0,4,0,0
3832,CDISCOUNT,5,30,Promoteur,1,5,6,5,0,2,3,0,0
3833,CDISCOUNT,4,9,Promoteur,1,1,1,1,0,1,3,0,0
3834,CDISCOUNT,4,3,Promoteur,1,2,0,0,0,0,1,0,0
3835,CDISCOUNT,5,9,Promoteur,1,2,3,0,0,3,0,0,0
3836,CDISCOUNT,5,9,Promoteur,1,2,2,1,0,0,1,0,0
3837,CDISCOUNT,5,13,Promoteur,1,2,5,0,0,0,1,0,0
3838,CDISCOUNT,3,178,Neutre,0,16,35,5,6,17,19,0,0
3839,CDISCOUNT,1,62,Détracteur,-1,1,10,6,1,5,9,0,0
3840,CDISCOUNT,5,5,Promoteur,1,0,1,0,0,1,1,0,0
3841,CDISCOUNT,5,11,Promoteur,1,1,1,2,0,1,2,0,0
3842,CDISCOUNT,5,4,Promoteur,1,0,1,0,0,1,1,0,0
3843,CDISCOUNT,1,58,Détracteur,-1,5,13,3,0,3,4,0,0
3844,CDISCOUNT,1,67,Détracteur,-1,7,16,2,3,4,5,0,0
3845,CDISCOUNT,5,12,Promoteur,1,0,4,0,0,0,2,0,0
3846,CDISCOUNT,1,93,Détracteur,-1,8,18,6,3,9,8,0,0
3847,CDISCOUNT,5,8,Promoteur,1,0,3,0,0,1,1,0,0
3848,CDISCOUNT,4,8,Promoteur,1,0,3,0,0,1,1,0,0
3849,CDISCOUNT,1,62,Détracteur,-1,1,15,6,1,3,8,0,0
3850,CDISCOUNT,1,51,Détracteur,-1,4,9,5,0,3,9,0,0
3851,CDISCOUNT,5,5,Promoteur,1,1,2,0,0,0,0,0,0
3852,CDISCOUNT,4,19,Promoteur,1,0,3,1,0,1,4,0,0
3853,CDISCOUNT,5,9,Promoteur,1,1,5,0,0,1,0,0,0
3854,CDISCOUNT,5,19,Promoteur,1,2,3,1,0,1,3,0,0
3855,CDISCOUNT,1,41,Détracteur,-1,2,10,5,1,5,1,0,0
3856,CDISCOUNT,5,5,Promoteur,1,0,1,1,0,1,1,0,0
3857,CDISCOUNT,1,113,Détracteur,-1,7,18,11,2,8,13,0,0
3858,CDISCOUNT,5,6,Promoteur,1,1,1,1,0,0,2,0,0
3859,CDISCOUNT,5,7,Promoteur,1,2,2,0,0,0,0,0,0
3860,CDISCOUNT,1,257,Détracteur,-1,9,36,19,2,21,35,0,0
3861,CDISCOUNT,5,7,Promoteur,1,1,3,0,0,1,0,0,0
3862,CDISCOUNT,3,22,Neutre,0,1,5,2,0,0,4,0,0
3863,CDISCOUNT,1,150,Détracteur,-1,12,24,12,4,9,19,0,0
3864,CDISCOUNT,5,3,Promoteur,1,0,2,0,0,0,0,0,0
3865,CDISCOUNT,5,18,Promoteur,1,3,3,1,1,1,1,0,0
3866,CDISCOUNT,1,98,Détracteur,-1,3,19,5,5,9,13,0,0
3867,CDISCOUNT,1,165,Détracteur,-1,12,23,12,4,12,20,0,0
3868,CDISCOUNT,5,9,Promoteur,1,2,2,0,0,1,0,0,0
3869,CDISCOUNT,5,3,Promoteur,1,0,1,0,0,0,0,0,0
3870,CDISCOUNT,5,5,Promoteur,1,1,2,0,0,0,0,0,0
3871,CDISCOUNT,1,49,Détracteur,-1,1,8,3,3,2,7,0,0
3872,CDISCOUNT,4,13,Promoteur,1,2,3,1,1,2,0,0,0
3873,CDISCOUNT,5,4,Promoteur,1,1,0,0,1,1,0,0,0
3874,CDISCOUNT,5,7,Promoteur,1,0,1,0,0,3,1,0,0
3875,CDISCOUNT,5,6,Promoteur,1,1,2,0,0,1,0,0,0
3876,CDISCOUNT,5,29,Promoteur,1,0,8,2,1,1,4,0,0
3877,CDISCOUNT,5,6,Promoteur,1,0,1,1,1,1,2,0,0
3878,CDISCOUNT,5,16,Promoteur,1,1,5,0,2,2,0,0,0
3879,CDISCOUNT,1,109,Détracteur,-1,7,25,5,5,7,10,0,0
3880,CDISCOUNT,5,13,Promoteur,1,0,1,4,0,0,4,0,0
3881,CDISCOUNT,5,6,Promoteur,1,1,2,0,0,2,0,0,0
3882,CDISCOUNT,1,49,Détracteur,-1,4,12,3,1,5,6,0,0
3883,CDISCOUNT,5,3,Promoteur,1,0,0,0,0,3,0,0,0
3884,CDISCOUNT,2,13,Détracteur,-1,1,2,0,1,2,1,0,0
3885,CDISCOUNT,1,48,Détracteur,-1,8,11,3,0,3,4,0,0
3886,CDISCOUNT,5,5,Promoteur,1,1,3,0,0,0,0,0,0
3887,CDISCOUNT,5,6,Promoteur,1,0,1,1,0,0,2,0,0
3888,CDISCOUNT,5,6,Promoteur,1,1,2,0,0,0,2,0,0
3889,CDISCOUNT,5,4,Promoteur,1,1,2,0,1,0,0,0,0
3890,CDISCOUNT,5,5,Promoteur,1,0,2,0,0,0,0,0,0
3891,CDISCOUNT,2,53,Détracteur,-1,4,11,3,1,8,3,0,0
3892,CDISCOUNT,1,62,Détracteur,-1,3,12,5,1,3,12,0,0
3893,CDISCOUNT,4,74,Promoteur,1,2,17,4,9,0,6,0,0
3894,CDISCOUNT,1,49,Détracteur,-1,2,8,4,1,4,10,0,0
3895,CDISCOUNT,5,20,Promoteur,1,1,6,3,1,1,3,0,0
3896,CDISCOUNT,5,6,Promoteur,1,0,1,1,0,0,1,0,0
3897,CDISCOUNT,5,5,Promoteur,1,2,0,1,0,0,2,0,0
3898,CDISCOUNT,5,9,Promoteur,1,3,2,0,0,2,0,0,0
3899,CDISCOUNT,1,44,Détracteur,-1,2,6,5,2,4,8,0,0
3900,CDISCOUNT,1,97,Détracteur,-1,4,17,12,0,2,12,0,0
3901,CDISCOUNT,1,152,Détracteur,-1,7,25,13,1,9,26,0,0
3902,CDISCOUNT,5,18,Promoteur,1,2,7,0,0,4,1,0,0
3903,CDISCOUNT,1,74,Détracteur,-1,3,20,3,3,5,10,0,0
3904,CDISCOUNT,5,13,Promoteur,1,2,3,0,1,4,0,0,0
3905,CDISCOUNT,4,3,Promoteur,1,2,0,0,0,0,0,0,0
3906,CDISCOUNT,4,24,Promoteur,1,2,7,2,1,2,4,0,0
3907,CDISCOUNT,1,98,Détracteur,-1,2,16,14,1,4,15,0,0
3908,CDISCOUNT,1,111,Détracteur,-1,6,18,11,7,7,13,0,0
3909,CDISCOUNT,2,8,Détracteur,-1,2,2,0,0,0,1,0,0
3910,CDISCOUNT,1,54,Détracteur,-1,6,7,6,1,5,7,0,0
3911,CDISCOUNT,5,29,Promoteur,1,3,2,6,0,6,5,0,0
3912,CDISCOUNT,4,46,Promoteur,1,6,6,2,3,2,8,0,0
3913,CDISCOUNT,5,12,Promoteur,1,2,4,0,0,1,0,0,0
3914,CDISCOUNT,1,70,Détracteur,-1,6,14,5,2,3,8,0,0
3915,CDISCOUNT,5,15,Promoteur,1,2,3,1,0,2,2,0,0
3916,CDISCOUNT,5,5,Promoteur,1,2,2,0,0,0,0,0,0
3917,CDISCOUNT,5,6,Promoteur,1,1,2,0,0,1,1,0,0
3918,CDISCOUNT,1,31,Détracteur,-1,0,7,5,0,2,4,0,0
3919,CDISCOUNT,5,3,Promoteur,1,0,1,0,0,1,0,0,0
3920,CDISCOUNT,5,11,Promoteur,1,1,3,1,0,0,2,0,0
3921,CDISCOUNT,4,4,Promoteur,1,2,1,0,0,0,0,0,0
3922,CDISCOUNT,5,29,Promoteur,1,4,7,1,1,0,3,0,0
3923,CDISCOUNT,5,20,Promoteur,1,0,4,5,0,0,5,0,0
3924,CDISCOUNT,5,31,Promoteur,1,2,6,4,0,2,4,0,0
3925,CDISCOUNT,5,8,Promoteur,1,1,1,1,0,1,1,0,0
3926,CDISCOUNT,2,36,Détracteur,-1,1,5,8,1,4,5,0,0
3927,CDISCOUNT,1,47,Détracteur,-1,9,8,1,1,4,6,0,0
3928,CDISCOUNT,5,13,Promoteur,1,2,3,1,2,1,2,0,0
3929,CDISCOUNT,5,6,Promoteur,1,2,2,0,0,0,0,0,0
3930,CDISCOUNT,5,11,Promoteur,1,1,1,4,0,0,2,0,0
3931,CDISCOUNT,5,10,Promoteur,1,1,3,0,1,0,1,0,0
3932,CDISCOUNT,5,9,Promoteur,1,0,0,2,0,3,2,0,0
3933,CDISCOUNT,5,4,Promoteur,1,0,0,0,1,1,1,0,0
3934,CDISCOUNT,5,9,Promoteur,1,2,1,2,0,0,1,0,0
3935,CDISCOUNT,5,11,Promoteur,1,2,3,0,0,1,0,0,0
3936,CDISCOUNT,5,2,Promoteur,1,0,1,0,1,0,0,0,0
3937,CDISCOUNT,5,2,Promoteur,1,0,1,0,0,0,0,0,0
3938,CDISCOUNT,5,15,Promoteur,1,1,4,1,2,1,1,0,0
3939,CDISCOUNT,1,31,Détracteur,-1,0,14,1,1,1,4,0,0
3940,CDISCOUNT,5,4,Promoteur,1,1,2,0,0,0,0,0,0
3941,CDISCOUNT,1,75,Détracteur,-1,2,11,9,2,3,12,0,0
3942,CDISCOUNT,5,19,Promoteur,1,0,4,3,0,0,2,0,0
3943,CDISCOUNT,1,27,Détracteur,-1,4,5,4,0,3,3,0,0
3944,CDISCOUNT,5,4,Promoteur,1,2,0,0,0,1,0,0,0
3945,CDISCOUNT,1,2,Détracteur,-1,0,1,0,0,0,0,0,0
3946,CDISCOUNT,5,19,Promoteur,1,0,2,5,2,2,2,0,0
3947,CDISCOUNT,5,19,Promoteur,1,2,4,0,1,1,3,0,0
3948,CDISCOUNT,5,9,Promoteur,1,0,2,1,1,0,1,0,0
3949,CDISCOUNT,1,171,Détracteur,-1,6,31,15,7,9,19,0,0
3950,CDISCOUNT,1,70,Détracteur,-1,6,15,3,6,10,7,0,0
3951,CDISCOUNT,5,4,Promoteur,1,2,1,0,0,0,0,0,0
3952,CDISCOUNT,3,125,Neutre,0,11,26,1,5,5,13,0,0
3953,CDISCOUNT,5,2,Promoteur,1,1,0,0,0,1,0,0,0
3954,CDISCOUNT,5,19,Promoteur,1,2,3,1,3,2,2,0,0
3955,CDISCOUNT,5,14,Promoteur,1,2,4,1,0,0,1,0,0
3956,CDISCOUNT,1,396,Détracteur,-1,13,45,24,5,29,48,0,0
3957,CDISCOUNT,5,4,Promoteur,1,0,1,0,1,0,0,0,0
3958,CDISCOUNT,5,273,Promoteur,1,22,49,9,9,20,23,0,0
3959,CDISCOUNT,5,11,Promoteur,1,2,6,0,0,0,0,0,0
3960,CDISCOUNT,5,10,Promoteur,1,1,1,0,3,1,1,0,0
3961,CDISCOUNT,5,3,Promoteur,1,1,0,0,0,1,0,0,0
3962,CDISCOUNT,1,70,Détracteur,-1,2,12,5,5,2,12,0,0
3963,CDISCOUNT,4,4,Promoteur,1,2,2,0,0,0,0,0,0
3964,CDISCOUNT,5,6,Promoteur,1,1,0,1,0,2,1,0,0
3965,CDISCOUNT,4,47,Promoteur,1,5,7,5,0,3,3,0,0
3966,CDISCOUNT,1,32,Détracteur,-1,1,6,4,1,4,5,0,0
3967,CDISCOUNT,1,23,Détracteur,-1,1,6,2,0,2,2,0,0
3968,CDISCOUNT,1,145,Détracteur,-1,9,19,16,0,12,18,0,0
3969,CDISCOUNT,5,33,Promoteur,1,5,7,2,1,2,3,0,0
3970,CDISCOUNT,4,3,Promoteur,1,2,0,0,0,0,0,0,0
3971,CDISCOUNT,5,5,Promoteur,1,0,1,0,1,1,1,0,0
3972,CDISCOUNT,5,19,Promoteur,1,4,5,0,0,1,1,0,0
3973,CDISCOUNT,5,6,Promoteur,1,2,1,0,0,0,1,0,0
3974,CDISCOUNT,1,95,Détracteur,-1,4,11,6,2,7,16,0,0
3975,CDISCOUNT,1,79,Détracteur,-1,2,19,3,3,6,10,0,0
3976,CDISCOUNT,5,12,Promoteur,1,2,4,0,2,2,0,0,0
3977,CDISCOUNT,5,13,Promoteur,1,2,2,1,0,1,2,0,0
3978,CDISCOUNT,5,20,Promoteur,1,1,5,1,0,2,2,0,0
3979,CDISCOUNT,4,129,Promoteur,1,10,22,8,1,10,14,0,0
3980,CDISCOUNT,5,23,Promoteur,1,3,6,1,1,2,3,0,0
3981,CDISCOUNT,4,2,Promoteur,1,1,1,0,0,0,0,0,0
3982,CDISCOUNT,5,4,Promoteur,1,1,2,0,0,0,0,0,0
3983,CDISCOUNT,1,137,Détracteur,-1,7,31,11,3,8,15,0,0
3984,CDISCOUNT,1,82,Détracteur,-1,8,9,8,1,8,12,0,0
3985,CDISCOUNT,5,8,Promoteur,1,1,1,1,0,1,1,0,0
3986,CDISCOUNT,1,48,Détracteur,-1,5,10,3,0,7,4,0,0
3987,CDISCOUNT,1,68,Détracteur,-1,3,10,4,1,6,11,0,0
3988,CDISCOUNT,5,3,Promoteur,1,0,2,0,0,0,0,0,0
3989,CDISCOUNT,5,6,Promoteur,1,1,2,0,0,0,1,0,0
3990,CDISCOUNT,1,49,Détracteur,-1,4,12,4,1,0,7,0,0
3991,CDISCOUNT,4,3,Promoteur,1,0,0,1,0,0,1,0,0
3992,CDISCOUNT,1,299,Détracteur,-1,13,42,18,7,13,34,0,0
3993,CDISCOUNT,1,62,Détracteur,-1,1,8,7,2,5,13,0,0
3994,CDISCOUNT,1,290,Détracteur,-1,11,43,17,3,17,44,0,0
3995,CDISCOUNT,5,6,Promoteur,1,2,2,0,2,0,0,0,0
3996,CDISCOUNT,5,44,Promoteur,1,3,9,3,5,3,6,0,0
3997,CDISCOUNT,5,9,Promoteur,1,3,0,0,0,1,2,0,0
3998,CDISCOUNT,5,5,Promoteur,1,0,1,1,0,0,1,0,0
3999,CDISCOUNT,5,12,Promoteur,1,3,3,0,0,1,1,0,0
4000,CDISCOUNT,4,8,Promoteur,1,0,1,1,0,1,1,0,0
4001,CDISCOUNT,1,117,Détracteur,-1,4,21,8,2,7,14,0,0
4002,CDISCOUNT,5,6,Promoteur,1,1,2,0,0,1,1,0,0
4003,CDISCOUNT,1,71,Détracteur,-1,4,27,1,1,2,8,0,0
4004,CDISCOUNT,1,65,Détracteur,-1,3,15,7,2,5,5,0,0
4005,CDISCOUNT,5,10,Promoteur,1,1,1,0,0,3,2,0,0
4006,CDISCOUNT,5,2,Promoteur,1,1,0,0,0,1,0,0,0
4007,CDISCOUNT,1,207,Détracteur,-1,14,37,9,4,15,22,0,0
4008,CDISCOUNT,1,49,Détracteur,-1,5,8,4,1,4,10,0,0
4009,CDISCOUNT,1,339,Détracteur,-1,16,43,17,7,19,40,0,0
4010,CDISCOUNT,1,162,Détracteur,-1,5,24,13,3,10,20,0,0
4011,CDISCOUNT,5,5,Promoteur,1,2,3,0,0,0,0,0,0
4012,CDISCOUNT,5,9,Promoteur,1,1,4,0,0,1,0,0,0
4013,CDISCOUNT,4,4,Promoteur,1,1,1,0,0,0,1,0,0
4014,CDISCOUNT,5,18,Promoteur,1,1,5,0,0,0,3,0,0
4015,CDISCOUNT,5,39,Promoteur,1,2,8,4,1,6,3,0,0
4016,CDISCOUNT,5,19,Promoteur,1,2,5,0,0,4,0,0,0
4017,CDISCOUNT,5,13,Promoteur,1,0,3,1,1,0,2,0,0
4018,CDISCOUNT,5,7,Promoteur,1,0,3,0,0,0,0,0,0
4019,CDISCOUNT,1,46,Détracteur,-1,5,12,1,0,5,4,0,0
4020,CDISCOUNT,1,104,Détracteur,-1,5,12,11,2,7,20,0,0
4021,CDISCOUNT,1,84,Détracteur,-1,5,13,7,1,4,13,0,0
4022,CDISCOUNT,1,45,Détracteur,-1,3,11,1,6,1,1,0,0
4023,CDISCOUNT,5,8,Promoteur,1,0,1,1,0,2,2,0,0
4024,CDISCOUNT,5,10,Promoteur,1,3,3,0,0,1,0,0,0
4025,CDISCOUNT,1,98,Détracteur,-1,6,16,5,4,8,11,0,0
4026,CDISCOUNT,5,37,Promoteur,1,2,8,6,1,3,5,0,0
4027,CDISCOUNT,1,40,Détracteur,-1,1,3,7,1,3,8,0,0
4028,CDISCOUNT,5,7,Promoteur,1,1,2,0,0,1,0,0,0
4029,CDISCOUNT,5,12,Promoteur,1,1,1,4,0,1,2,0,0
4030,CDISCOUNT,5,10,Promoteur,1,0,4,0,0,1,1,0,0
4031,CDISCOUNT,5,2,Promoteur,1,0,1,0,0,0,1,0,0
4032,CDISCOUNT,5,5,Promoteur,1,1,1,0,0,1,0,0,0
4033,CDISCOUNT,5,3,Promoteur,1,1,1,0,0,1,0,0,0
4034,CDISCOUNT,5,6,Promoteur,1,4,0,0,0,0,1,0,0
4035,CDISCOUNT,1,60,Détracteur,-1,6,13,3,1,4,8,0,0
4036,CDISCOUNT,1,36,Détracteur,-1,2,7,2,0,4,5,0,0
4037,CDISCOUNT,1,7,Détracteur,-1,0,1,1,0,2,2,0,0
4038,CDISCOUNT,5,4,Promoteur,1,3,0,0,0,0,0,0,0
4039,CDISCOUNT,1,30,Détracteur,-1,2,6,2,2,3,4,0,0
4040,CDISCOUNT,4,47,Promoteur,1,2,12,2,0,4,3,0,0
4041,CDISCOUNT,5,3,Promoteur,1,0,1,1,0,0,0,0,0
4042,CDISCOUNT,5,2,Promoteur,1,2,0,0,0,0,0,0,0
4043,CDISCOUNT,2,38,Détracteur,-1,4,6,3,0,3,8,0,0
4044,CDISCOUNT,5,17,Promoteur,1,1,3,2,1,1,0,0,0
4045,CDISCOUNT,1,147,Détracteur,-1,6,27,10,2,12,19,0,0
4046,CDISCOUNT,5,5,Promoteur,1,1,1,1,0,1,0,0,0
4047,CDISCOUNT,5,4,Promoteur,1,0,0,0,0,3,0,0,0
4048,CDISCOUNT,5,2,Promoteur,1,1,0,0,1,0,0,0,0
4049,CDISCOUNT,3,38,Neutre,0,0,7,4,0,6,6,0,0
4050,CDISCOUNT,5,2,Promoteur,1,2,0,0,0,0,0,0,0
4051,CDISCOUNT,5,3,Promoteur,1,2,1,0,0,0,0,0,0
4052,CDISCOUNT,1,46,Détracteur,-1,5,9,4,1,6,7,0,0
4053,CDISCOUNT,1,52,Détracteur,-1,3,4,6,1,4,11,0,0
4054,CDISCOUNT,5,2,Promoteur,1,1,0,0,1,0,0,0,0
4055,CDISCOUNT,5,9,Promoteur,1,2,2,1,0,1,1,0,0
4056,CDISCOUNT,4,3,Promoteur,1,0,1,0,0,1,0,0,0
4057,CDISCOUNT,5,4,Promoteur,1,3,0,0,0,0,0,0,0
